Nodes
119|106|1351.0|BAL|GRK
119|13|759.0|BAL|GRR
119|14|1986.0|BAL|HDN
119|160|5008.48559670782|BAL|HNL
119|144|1464.0|BAL|HOU
119|174|1132.0|BAL|HSV
119|12|1445.83193277311|BAL|IAH
119|150|1510.33333333333|BAL|ICT
119|96|809.2|BAL|IND
119|28|2263.59259259259|BAL|JAC
119|159|1625.0|BAL|JAN
119|42|1281.0|BAL|JAX
119|70|184.0|BAL|JFK
119|74|4956.0|BAL|KOA
119|132|2298.57551020408|BAL|LAS
119|8|2475.91368421053|BAL|LAX
119|121|1499.0|BAL|LBB
119|46|1512.0|BAL|LCH
119|24|1568.0|BAL|LFT
119|20|5067.0|BAL|LIH
119|5|1347.11111111111|BAL|LIT
119|191|1526.0|BAL|MAF
119|53|1639.02150537634|BAL|MCI
